"author","title","post_time","like","hate","article"
"ndhuctc","[問卦] 世界上最大網軍戰役是什麼","Thu Dec 30 19:22:10 2021","437","110","如題
想問問世界上知名的戰役是什麼
世界上最大海戰是雷伊泰灣海戰
徹底毀滅了日本海軍力量
世界上最大空戰是不列顛空戰
最終守住英國不被納粹入侵
世界上最大陸戰不太清楚
只算死人應該是史達林格勒保衛戰吧？
聽說最近強推第四軍-網軍
想問問網軍有什麼著名戰役嗎？
最大的又是哪一個？
有八卦嗎
----
Sent from BePTT on my iPhone 12
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 218.173.17.214 (臺灣)
"
"ncc5566","[問卦] 跟女高中生跨年要注意什麼？","Thu Dec 30 19:09:03 2021","566","182","
本肥宅的朋友 真的不是本肥宅
本肥宅已經決定打手槍跨年

本肥宅的朋友竟然約到女高中生跨年
明明年紀都可以當女方爸爸了

有什麼該注意的嗎？
-----
Sent from JPTT on my Asus ASUS_X00TDB.
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 42.73.43.210 (臺灣)
"
"dzwei","[問卦] 南港車站中午有啥高cp好吃的午餐","Thu Dec 30 18:57:40 2021","331","13","明天早上有事情
下午要回家
中間的gap
想在南港車站吃午餐度過
有啥推薦的午餐嗎？
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.137.137.57 (臺灣)
"
"freakclaw","Re: [新聞] 啃老女碩士冷血弒父「運屍」畫面曝光！","Thu Dec 30 18:46:42 2021","298","120","看到這種新聞，我第一個想到的是除了他們應該不會被判死刑，判了也不會執行之外，還想到一個問題：
謀害父親，女兒還可以繼承遺產嗎？

--
Sent from PTTopia
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 180.217.200.176 (臺灣)
"
"bower1025","Re: [爆卦] 炎P發表新理論","Thu Dec 30 18:33:22 2021","262","157","這樣太熱也會地震了
大太陽讓大地龜裂
 謝謝炎p讓本肥的論文有想法了
謝致上面第一個先謝謝炎p後面才是指導教授
-----
Sent from JPTT on my iPhone
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 110.28.192.179 (臺灣)
"
"ihl123456","[問卦] 跨年只想睡覺是老了嗎？","Thu Dec 30 18:21:55 2021","464","76","
記得幾年前
每次跨年都會想去哪裡看煙火
或是衝一波看日出之類的
但是不知道為什麼這兩年遇到跨年
都只想在家睡覺
這樣是初老症了嗎？
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 112.78.75.22 (臺灣)
"
"ChenDotQ","Re: [新聞] 偏心？台電今年捐高市府近2億　台北54萬","Thu Dec 30 18:07:51 2021","263","114","
我記得十幾年前在高雄當兵時,
同年紀的自願役中士對我說,
陳菊是真的有在做事。

的確瘋狂大撤幣是可以短暫帶來繁榮的表像,

但實際上台灣人缺的是對制度與系統的關注與改善。

現在十幾年過去了,高雄經歷又老又窮的梟雄曇花一現,現在繼續回歸大撤幣的模式......

只能說......
 好羨慕啊

民進黨起厝的地方福利真多

覺得好暖。

看看彰化,連升格都要卑躬屈膝


嘻
-----
Sent from JPTT on my HMD Global Nokia 8.1.
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 1.165.40.215 (臺灣)
"
"lovea","[新聞] 罷免投票遇大學期末考　林昶佐：書平常就","Thu Dec 30 17:53:50 2021","559","25","1.媒體來源:
ETTODAY
2.記者署名:
記者黃  禾／台北報導
3.完整新聞標題:
罷免投票遇大學期末考　林昶佐：書平常就要念，票要投
4.完整新聞內文:
無黨籍立委林昶佐罷免案將於明年1月9日投票。距離投票倒數10天，林昶佐與太太Doris今
（30日）合體掃街。對於罷免投票日接近大學期末考，林昶佐呼籲大學生，「書平常就要唸
了，那票是一定要投啦」。
對於罷免投票日接近大學期末考，是否擔心外出學子無法返鄉投票，林昶佐表示，「投票總
是會遇到大大小小的考試，但是我個人的經驗，書平常就要唸了，那票是一定要投啦」，到
考試前幾天才準備，效果不是太好，票一定要投，書要從現在準備。
林昶佐感謝太太陪同掃街，他表示太太出來幫忙掃街，就會被認定是立委夫人，對她來講不
公平。另外，林昶佐指出，掃街過程中感受到民眾的熱烈，也發現許多民眾不知道怎麼投票
，到現在每天還會遇到，有民眾以為反對罷免就是不出來投，現在還是努力訴求，大家一定
要出來投「不同意」罷免。
民進黨前主席卓榮泰也現身掃街現場表示支持。卓榮泰表示，林昶佐是他在任內由中央到地
方黨部跟團黨同事，一致推薦競選連任的好立委，今天來就是要當林昶佐的後盾、再次堅信
當初從中央到地方推薦是正確的，也要拜託地方鄉親把好立委留在立法院，留林昶佐在立法
院，不是不投票，而是要出來投不同意，才能把林昶佐留在立法院。
5.完整新聞連結 (或短網址):
https://www.ettoday.net/news/20211230/2158278.htm
6.備註:
事平常就要做，人要罷
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 125.231.39.5 (臺灣)
"
"cutiehoneyzu","[問卦] 明天在八卦版跨年的人484很可悲？","Thu Dec 30 17:45:28 2021","575","163","
公司今天很多人沒來
然後下午很多人請假
明天晚上的跨年
有跟老婆小孩的
有跟女友的
有跟朋友的
有跟家人的….
可能去台北101 或是各縣市的跨年活動
可能去露營 去渡假勝地之類的
那如果跨年是在PTT 八卦版
在八卦版跨年
484很可悲啊？？

-----
Sent from JPTT on my iPod touch
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.141.160.166 (臺灣)
"
"ncc5566","Re: [問卦] 目前困在新竹火車站該怎麼辦？","Thu Dec 30 17:32:42 2021","53","18","※ 引述《a210510 (嗚嗚~)》之銘言：
: 如題
: 就是我要搭的車子至少會延誤一小時以上
: 啊我現在有什麼辦法可以南下到高雄或是屏東呢？
: 高鐵的話還有自由座可以坐嗎？
: 客運大概無法了
走出新竹火車站 往外面看
你會看到一個萊爾富的招牌
旁邊有繼光香香雞跟kfc
同一條中正路右邊 再走個幾步
就是麥當勞 一小時 足夠享受一下新竹美食了
-----
Sent from JPTT on my Asus ASUS_X00TDB.
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 42.73.43.210 (臺灣)
"
"ThomasBuBu","Re: [問卦] 目前困在新竹火車站該怎麼辦？","Thu Dec 30 17:23:55 2021","256","49","※ 引述《a210510 (嗚嗚~)》之銘言：
: 如題
: 就是我要搭的車子至少會延誤一小時以上
: 啊我現在有什麼辦法可以南下到高雄或是屏東呢？
: 高鐵的話還有自由座可以坐嗎？
: 客運大概無法了
電聯 六家線 轉 高鐵
苗栗客運 往竹南  竹南車站下車  轉台鐵
搭電聯到竹南 再轉車
總之 你先想辦法到竹南車站  這站是山海線起點 大車小車都會停

--
 
 
 ☺                                              
   
   
   
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 36.226.225.253 (臺灣)
"
"jiunjie61","Re: [問卦] 年尾了 高端的最新進度到哪了？","Thu Dec 30 17:11:29 2021","426","141","有新聞了，今天晚上7:30巴拉圭大學公布三期解盲，都邀請台灣的大使去參加了，應該不會打臉吧，如果有Live記得收看。
※ 引述《rich22084 (習近平肛交惡徒)》之銘言：
: 高端最新進度到哪了阿?
: 只記得好像七月還八月有二期期中報告
: 在這之後好像沒什麼數據
: 光保護力確定多少都沒有
: 國內沒打氣，剩下300多萬支
: 好像送給某國10萬支左右而已
: 高端的最新進度到哪了？

-----
Sent from JPTT on my Samsung SM-A505GN.
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 101.9.33.213 (臺灣)
"
"hTCU11","[新聞] 罷免投票日近大學期末考 林昶佐：書要念","Thu Dec 30 16:59:59 2021","372","102","罷免投票日近大學期末考 林昶佐：書要念、票要投
聯合報 / 記者潘才鉉／台北即時報導
無黨籍立委林昶佐罷免案將於明年1月9日投票，林昶佐與太太Doris今日為反罷免首次合
體掃街，由於罷免案投票日鄰近大學期末考周，林昶佐呼籲年輕學子，「書是平常要唸，
票是一定要投。」至於，是否已經邀請選前之夜的來賓，林昶佐說，還要再確認，能邀請
到誰就盡量邀請。
林昶佐與太太Doris今日為反罷免首次合體掃街，過程中還遇到支持民眾要求與兩人合照
表示支持。由於罷免案投票日鄰近大學期末考周，他的支持者多為年輕人，媒體問及是否
擔心出外學子無法返鄉投票，他說，投票總是會遇到大大小小考試，通常到考試前幾天才
準備的效果不太好，「我個人的經驗，書是平常要唸，票是一定要投。」
林昶佐說，希望能將重要商圈盡量走過一遍，他很謝謝Doris陪同掃街，「雖然幫忙掃街
就會被認定是立委夫人，對她來說不公平。」但這段時間他還是很開心能夠得到身邊的人
支持。
林昶佐表示，在掃街過程中他感受到民眾熱烈歡迎，也發現許多民眾不知道反罷免要出來
投票，因此，他再次呼籲，支持他的人要出門投下「不同意」罷免；至於，是否已經邀請
選前之夜的來賓，林昶佐說，還要再確認，能邀請到誰就盡量邀請。
林昶佐表示，此次還要特別感謝一直以來參與反罷免掃街的志工朋友，很多志工是他在五
月協助過的確診者家屬，當時不論是叫救護車、找不到病床，他也盡可能提供解決之道，
和大家一起努力。
民進黨前主席卓榮泰也現身掃街現場表示支持，他說，林昶佐是中央到地方一致推薦的立
委，希望把好的當立委留在立法院。
https://udn.com/news/story/6656/5999151

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 114.34.52.92 (臺灣)
"
"dirtygg","[問卦] 現在重壓聯發科來得及賺等值長榮年終嗎","Thu Dec 30 16:46:28 2021","93","113","
如題
我下星期領薪水直接重壓台股二哥聯發科 aka MTK
這樣來得及賺到40個月長榮的錢嗎？
還是存起來?
求意見
謝謝

-----
Sent from JPTT on my iPhone
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.138.8.71 (臺灣)
"
"MintSu","[問卦] 大家2022年的新目標是什麼？","Thu Dec 30 16:37:06 2021","547","196","餓死抬頭，
    時光匆匆又到了一年的尾聲，不知各位今年的目標有沒有達到？不管有沒有達到，我
們都將面對新的一年。那麼面對未來新的2022年，各位有期許自己要達成什麼目標嗎？
--
●●●水清則無魚，人賤則無敵●●●
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 180.177.111.89 (臺灣)
"
"ThisisLongID","Re: [新聞] 北捷廣告竟要求不能出現中國、李明哲","Thu Dec 30 16:28:06 2021","587","39","※ 引述《syearth (sysearth)》之銘言：
: END 那些人 那些團體怎好意思出來吵
: 當初李明哲 本來就很小的事情
: 那些團體、她太太 偏偏要把事情鬧大
: 去美國 去聯合國 去歐盟控訴
: 結果到目前為止 就關了四年多
: 幫倒忙的團體
: --
: → Eden0314: 所以沒鬧大你保證關少一點？             134.155.25.168 12/30 15:08
: 你可以GOOGLE 馬英九任內救回來的人
: → Eden0314: 沒鬧大可能人都沒了 是早回家沒錯啦      134.155.25.168 12/30 15:09
: 推 j9145: 關鍵字:李俊敏，看完再說要不要鬧大吧        114.32.27.147 12/30 15:10
: → j9145: 她太太的選擇，別人沒甚麼好說嘴的           114.32.27.147 12/30 15:10
: 他們有問過李明哲的媽嗎?
: 推 yamitis: 我記得當初好像有內幕，說都已打點好輕     111.71.57.128 12/30 15:13
: → yamitis: 判，所以李的媽媽才不想鬧大               111.71.57.128 12/30 15:13
: 噓 a7569813: 笑死，不檢討直接加害人反而去檢討抗議    49.216.23.195 12/30 15:33
: → a7569813: 的人，奴性真強                          49.216.23.195 12/30 15:33
這些人就很好笑 李明哲案人情冷暖 當事人最清楚
當初李母希望李低調認錯趕快輕判回來 李妻則主張我們一定要轟轟烈烈寧死不屈
當時李寫信回台 李母還說媳婦交待不準收 她也很傷心不知為何
後來這些衝撞派有夠會救 救到李被判5年 得蹲到明年
諷刺的是同時間還可以爆個李妻跟救人同好街上挽手好不親密的八卦照

然後呢 最重要的是 今年初李妻控訴中共太狠心剝奪李的通訊權 害她無法聯繫老公
結果被我們自己的陸委會打臉其實李沒多九前才有跟李媽通信
一場救人行動從一開始分李母派跟李妻派 搞到現在當事人只想跟媽媽聯絡
這些滿腦子只想消費李來罵中共的「人權鬥士」真有臉出來講話主張為他好

笑死
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 1.171.230.24 (臺灣)
"
"FunXin","[問卦] 大家搶升格，雲林是不是變得很重要？","Thu Dec 30 16:18:23 2021","69","126","https://i.imgur.com/js7c5PM.jpg
現在大家都想搶當直轄市
雲林旁邊有嘉義、南投、彰化
是不是誰得到雲林就是拿下升格門票了？
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 27.246.231.14 (臺灣)
"
"mother","Re: [問卦] 宿舍外貓貓從清晨叫到現在","Thu Dec 30 16:05:19 2021","41","168","※ 引述《Humor0709 (幽默大師Humor)》之銘言：
: 宿舍外頭一隻小貓從清晨五點半就一直叫到現在
: 還不是喵喵叫，是那種很難聽的吼叫聲
: 嚇不走也趕不走，本人討厭貓所以不會收編但也不敢傷害牠
: 到底該怎麼辦...
YA!老闆不來!摸魚啦!
好吃的蘇喜再爭鮮
種味豐富新鮮的滋味
營養滿點在爭鮮
好吃的蘇喜再爭鮮
爭鮮 迴轉壽司
老木建議你可以一起加入這隻貓貓
可以一起學貓貓叫
我們一起學貓叫一起喵喵喵喵喵
在你面前撒個交唉呦喵喵喵喵喵
我的心臟繃繃跳迷戀上你的壞校
以不說愛我我就喵喵喵
每天都需要你的擁抱
珍惜在一起的每分每秒
你對我多重要我想你比我更知道
你就是我的女主角
有時候我懶得像隻貓脾氣不好食又章牙五爪
你總是溫柔的能把我的心融化掉
我想要當你的小貓貓
我們一起學貓叫一起喵喵喵喵喵
在你面前撒個交唉呦喵喵喵喵喵
我的心臟繃繃跳密連上你的壞校
你不說愛我我就喵喵喵
我們一起學貓叫一起喵喵喵喵喵
我要穿你的外套聞你身上的味道
想要變成你的貓賴在你懷裡睡覺
每天都貪戀著你的好
--
火星章魚
~(@[email protected])~    ~(@[email protected])~    ~(@[email protected])~    ~(@[email protected])~    ~(@[email protected])~    ~(@[email protected])~    ~(@[email protected])~
 /|||\      /|||\      /|||\      /|||\      /|||\      /|||\      /|||\
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 150.116.135.61 (臺灣)
"
"strellson","[新聞] 獨》高市警令每天八小時騎車簽巡兼攔酒駕","Thu Dec 30 15:53:35 2021","87","82","
1.媒體來源:中時
2.記者署名:石秀華
3.完整新聞標題:獨》高市警令每天八小時騎車簽巡兼攔酒駕 基層嘆：等警察全部倒下嗎
4.完整新聞連結:
https://www.chinatimes.com/realtimenews/20211230001985-260402
5.完整新聞內文:110-12-30
高雄市廿六日晚間發生酒駕寶馬男衝撞一家四口，造成一死三傷天倫慘劇！市警局規畫連八天取締酒駕勤務，為體恤基層，市警局指示暫停戶口查察，要求白天八小時巡邏都騎車簽巡兼抓酒駕和交通違規，警力不足由內勤補，連五層督導都暫緩，基層警哀嚎：「要等警察全部倒下，局長自己出來站？」。
　高雄市政府警察局為遏止酒駕歪風、提升取締酒後駕車強度，規畫十二月廿七日起至一百十一年一月三日止，連續八天執行高強度「酒駕大執法」專案，警局長黃明昭在首日勤務中不僅親自勤教，在現場拿指揮棒向基層示範值勤要領，並加碼宣示「酒駕勤務沒完沒了，直到酒醉數據下降為止」。
　黃明昭對外宣示「酒駕勤務沒完沒了」的宣示話，引發基層一片錯愕！但即使警方宣示向酒駕宣戰也佈下「天羅地網」，但第二天防制酒駕勤務就破功，仁武區就發生酒駕男衝撞檳榔攤害檳榔西施送醫的酒駕案件，讓酒駕肇事再添一樁！
　市警局下令八天酒駕大執法，為避免基層反彈，暫緩基層警的家戶戶口查察業務，超商、金融機構巡守併同實施交通大執法，並要求若警力不足，由內勤警力支援補足，連平時五層的督導勤務都暫緩實施，一併投入防制交通事故，可報超勤加班費，但市警局「貼心之舉」仍讓基層怨聲載道。
　有基層警上臉書「靠北Police」投書，質疑「一件酒駕你（指警察局長）就繼續無視基層聲音，規畫什麼爛勤務，等警察全部都倒下，局長你就自己出來站」；也有內勤基層認為，新興分局的酒駕案看了很難過，但酒駕一直有在取締，為何還要排去站酒駕路檢，「很明顯是作秀加懲罰性勤務，什麼時代了別做秀了」。
　有基層警在發文狠批，高市警察局已走火入魔，要求安居專案、成立反毒通報網時，要我們巴著里長、鄰長、地方熱心人士，成立賴群組，經營勤區，但發生一件酒駕A1，卻直接把勤區查察勤務拉掉，人力全部灑去抓酒駕。
　基層警央求「市警局長官別鬧了！」並指「長官何不穿上防彈衣騎警用摩托車去巡二小時」、「基層全部叫苦連天，就陪你演戲，陪你演這齣世紀大戲，重點是演的很爛！」。
高雄市警局表示，因應年終尾牙餐敘增加，以及近日治安、交通事故發生，市警局機動調整當前勤務重點於防制及取締酒駕，以維市民安全。
市警局指出，目前勤務以「不增加員警額外勤務負擔下，授權各分局長彈性微調部分勤務」，例如戶口查察的勤務；警方也將會持續針對易肇事地點、時段、路段加強執行設置路檢點攔檢，搭配機動巡邏警網攔查，全面杜絕酒駕，以保護市民生命財產安全。
--
https://bit.ly/3ySZQ3y
酸民會覺得暖市的警察工作量有因為這八天而增加嗎？
-----
Sent from JPTT on my HTC U20 5G.
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 27.247.224.32 (臺灣)
"
