"author","title","post_time","like","hate","article"
"meansquare","[情報] Richart Life新會員送全家購物金100","Sat Nov 27 09:07:31 2021","199","105","https://i.imgur.com/XBkLx4M.jpg
活動期間：2021/11/27-11/30
首次登入Richart Life APP輸推薦碼「F100」
可獲得「全家購物金100元」。
新戶限定~就算沒有台新的帳戶也可以下載然後輸入優惠碼搶名額
但有限量2000名
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.137.137.242 (臺灣)
"
"you654321","[情報] 全聯 小時達滿1000折200","Fri Nov 26 09:52:18 2021","479","111","打開全聯小時達原本只是要
消耗振興五重送的500折50而已
無意間看到
優惠碼輸入：200store
滿1000折200
期間內不限金額下單送200福利點 也等於$20
不知道會不會搭上黑五的滿555送55
https://i.imgur.com/Bx57nPi.jpg

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 61.228.223.57 (臺灣)
"
"amyjasmine","[情報] GoShare 25元折扣碼","Thu Nov 25 15:49:18 2021","26","78","發文時可用 Ctrl+Y 刪除以下提醒。
若文章易引起多人推文違規(ex：推薦碼、徵求、合購、交易) 建議於文章放上紅色提醒
請注意！禁止發表有關[抽獎]、[紅利/推薦碼](含間接暗示等 ex:站內信)之文章/推文
情報文三十天內限發10篇!(自刪/被刪亦佔額度)，亦禁止發推文代(合)購、徵求！ 
發文前請詳閱置底板規
 
IG折扣碼
「感恩的心敢SHARE有禮」
25元一張
----
Sent from BePTT on my iPhone 8 Plus
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 59.127.199.158 (臺灣)
"
"G4321","[情報] 膳魔師官網黑五優惠","Wed Nov 24 14:48:53 2021","222","187","手機收到簡訊 看了一下優惠賣場
https://www.thermos-eshop.com/Promotions/Content/628?rank=pasc
像膳魔師的 JNS-350保溫瓶  只要500元
我買兩瓶 湊到1000免運費 還有贈品
然後再輸入B5DAY 可以折50元  然後我剛加入會員本身又有50點可以扣
所以最後是895元入手
這價格 已經比水貨還便宜了

當然 如果你不排斥 凱菲代工的產品
那價格會更殺
(膳魔師有分自家出產跟凱菲聯名代工的 品質當然是膳魔師的最好)
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 180.217.3.161 (臺灣)
"
"bjm0409","[情報] MOMO黑人電動牙刷折千送一百MO幣","Tue Nov 23 12:06:43 2021","503","135","https://i.imgur.com/QX92j0M.jpg

今天MOMO的家電優惠
黑人電動牙刷(粉色)折1000塊只要1490!
另外買就直接送100 MOMO幣，只限今天
這支當入門款不錯用，顏值也蠻高的~
雙11沒買到的可以趁現在
網址：https://reurl.cc/vgb8po
應該只有粉色有特價
買的時候注意一下，別買錯了
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 219.70.53.56 (臺灣)
"
"ToshibaDog","[情報] VIPER ELITE II DDR4 3200 16G(8Gx2)","Mon Nov 22 13:38:55 2021","139","47","VIPER蟒龍 ELITE II DDR4 3200 16G(8Gx2)桌上型記憶體
https://24h.m.pchome.com.tw/prod/DRAC8N-A900BFGWR
https://i.imgur.com/FfF6QEk.jpg
《只有一天★限時狂降》
開始：11／22(星期一)10：00
結束：11／23(星期二)10：00
網路價$2687．限時價↘$1288
數量有限，售完為止

★美國三十五年品牌大廠★
外型與性能兼具 ★ VIPER蟒龍 ELITE 二代新上市 !!
★全美前三大記憶體品牌★
★打造你的蟒龍信仰
★有限責任終身保固
★相容最新Intel、AMD平台
★兇猛效能-滿足升級或是裝機
★高傳導VIPER全鋁散熱片
★XMP2.0超頻設定
★專業工作站電腦首選組件
★高端遊戲PC必備組件
★星睿奇公司貨
沒用過這牌，不曉得品質如何？以這價位值得入手嗎？謝謝
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 49.216.133.24 (臺灣)
"
"saiulbb","[新聞] 明（22）日起 汽油↓0.3 柴油↓0.2","Sun Nov 21 12:00:47 2021","120","27","1. 新聞來源：
台灣中油股份有限公司
2. 新聞標題：
台灣中油持續吸收漲幅，汽柴油各吸收0.4元 國內油價明（22）日起汽、柴油各調降0.3
元及0.2元
3. 新聞內容：
刊登日期：110-11-21
   台灣中油公司自明（22）日凌晨零時起汽、柴油各調降0.3元及0.2元，參考零售價格
分別為92無鉛汽油每公升29.8元、95無鉛汽油每公升31.3元、98無鉛汽油每公升33.3元、
超級柴油每公升28.0元。本週油價除維持亞洲鄰近國家最低價機制並啟動平穩措施，汽、
柴油各吸收0.4元。
    台灣中油表示，本週受歐洲COVID-19疫情復燃及美國12月頁岩油產量將增至832萬桶/
日，較11月增加8.5萬桶/日影響，導致國際油價下跌。本週浮動油價調整原則之調價指標
7D3B週均價下跌1.74美元，新臺幣兌美元匯率升值0.018美元，計算後價格已低於亞洲鄰
近國家(日、韓、港、星)，與上週零售價比較汽、柴油應各調漲0.1元及0.2元，換算95無
鉛汽油每公升31.7元，因此進一步再啟動油價平穩措施，超出之1.7元經計算25%吸收調幅
並四捨五入後，汽、柴油每公升各吸收0.4元，吸收後汽、柴油實際價格每公升各調降0.3
元及0.2元。
    本週依油價公式、維持亞洲鄰近國家最低價及平穩措施雙機制啟動後，汽、柴油各需
調整之0.4元由台灣中油吸收，累計110年至10月底止，台灣中油共吸收73.9億元。調價後
各式油品參考零售價格調幅及調整金額如附表，實際零售價格以各營業點公告為準。(台
灣中油與亞洲鄰近國家油價比較表，請參考全球資訊網https://www.cpc.com.tw 之產品
與服務--亞鄰各國比較表)
台灣中油股份有限公司
發言人：張瑞宗發言人
聯絡電話：02-87258125、0912-265-901
Email：[email protected]
新聞聯絡人：李克齊組長
聯絡電話：02-87258525、0932-205-375
Email：[email protected]
其他相關業務詢問請洽本公司1912客服專線
4. 新聞連結：
https://www.cpc.com.tw/News_Content.aspx?n=28&sms=8920&s=66451
5. 備註：
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 61.56.143.149 (臺灣)
"
"nobodyshare","[情報] 光南 假日限時特價","Fri Nov 19 22:28:18 2021","58","83","如圖
只有六日兩天
買一送一的都沒標價（*已在文章最後更新價格）
提供給大家參考
https://i.imgur.com/RhrB2wJ.jpg
https://i.imgur.com/Mv8Uvkh.jpg
https://i.imgur.com/YMizFcW.jpg
https://i.imgur.com/cRatXKK.jpg
https://i.imgur.com/nhlo7V9.jpg
https://i.imgur.com/BISJToZ.jpg
https://i.imgur.com/W3ZfIlm.jpg
-
結果剛剛發現內容有寫價格，更新一下
https://i.imgur.com/yLtBs5m.jpg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 27.242.73.114 (臺灣)
"
"cv7","[情報] pCloud黑五活動折扣75%","Fri Nov 19 07:43:51 2021","259","205","上一波雙11沒有上到車的，可以趁這次黑五-75%活動上車，這次好像有開放可以直接選購4
TB了。
https://i.imgur.com/yc0oadX.jpg

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 27.53.114.55 (臺灣)
"
"t270","[情報] 心生活寄杯50%回饋","Thu Nov 18 11:28:08 2021","352","49","寄杯咖啡記得從上個月就開始了 跨超商領蠻方便
剛要寄杯時看到這個月有再加碼
等到禮拜一寄的話有50%回饋
https://i.imgur.com/lpfjJ04.jpg
所以如果花200元寄杯5杯 會再回饋100遠傳幣
可以拿去換其他心生活加購
或在Friday購物買東西 一個遠傳幣=一元
結帳直接拿來抵
--
媽媽們一起撐下去啊！
https://i.imgur.com/a0wjZSA.jpg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 27.246.101.4 (臺灣)
"
"momok957","[情報] 台北捷運中山站 免費領釋迦","Wed Nov 17 13:59:43 2021","611","17","活動網址：https://reurl.cc/MkgROX
11/17 14:10
「台北捷運」邀請大家來《捷運中山站-詢問處旁活動攤位》挺小農做公益
手機掃描QR 加「北捷公益之友」
https://reurl.cc/dxlp12
領取活動號碼牌 領取限量100張，每人限領1張
《鳳梨釋迦》，每人限領1個，發完為止
-
剩10分鐘，來不及惹
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 223.137.221.34 (臺灣)
"
"a923675","[情報] 蝦皮取件送7元折價券-客服回覆","Tue Nov 16 18:05:35 2021","399","85","今年在某超商我跟店員說要分次領貨，店員一直質問我說為什麼要分開領
我也直說我要折價券
但是店員一直鬼打牆說不可能 就是會有很多張折價券
但去年在該門市同時領多件卻只有一張折價券而且店員真的印出來只有一張
最後是想說算了也沒追問太多
但是我就很疑惑為什麼店員要一直鬼打牆
問了客服得到的回覆如圖片喔
https://i.imgur.com/ibqtxKE.jpg
這次在三家不同門市取貨
一包誤打誤撞點錯門市，兩家離公司近，一家離家近的
其中兩家都不會像前面那家囉嗦，看來以後要慎選店家了
回報：18：00取貨還有拿到，立馬用掉了

--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 27.52.66.237 (臺灣)
"
"medama","[公告] 水桶名單","Mon Nov 15 17:31:55 2021","217","121","1.
11/15  star3        [討論] Netflix 帳號共享
11/15  oowlala      Re: [情報] Shopback導購Disney+ 回饋
《５》禁止發表販售、轉讓、交換、徵求物品文章（含簽名檔、推文）。
　　　物品內容 包含但不限定實體物品（群組、序號等）
　　　違規處份★刪文備份、水桶三個月，累犯永久水桶+退文★
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 180.217.41.231 (臺灣)
"
"JQK2","[情報] 北市敬老卡與愛心卡領1500元","Mon Nov 15 08:06:08 2021","202","74","https://i.imgur.com/8fSjkz8.jpg
至110年12月31日止，持敬老卡與愛心卡至四大超商(7-11、全家、萊爾富及OK便利商店)或
美廉社嗶卡，即可儲值1,500元現金至卡片內
領取對象：持110年12月31日前本市核發有效之敬老卡、愛心卡(敬老卡：長者為45年12月31
日前出生；原住民為55年12月31日前出生)
嗶卡地點：7-11、全家、萊爾富、OK、美廉社
符合資格但尚未辦理者，請至任一區公所辦卡
家裡有符合資格的長者家人提醒他唷
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 112.78.66.203 (臺灣)
"
"braindead","Re: [情報] Shopback導購Disney+ 回饋420","Sun Nov 14 14:38:51 2021","471","112","
其實好好的就用shopback app 裡面導購就好了
上一篇還特別出來說app不行要用電腦
明明上上篇人家都有幫你問客服了
shopback說app不行指的是到disney+的app去購買吧
你在shopback裡面跳轉就是網頁版啊

我就是看了上一篇才改用桌機網頁版
結果過了12hr什麼都沒有
反而看推文直接用shopback app的大家都有拿到



--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 218.164.219.208 (臺灣)
"
"kelly51021","[情報] #台北 生日優惠，當日壽星賺2000","Sat Nov 13 17:02:45 2021","194","99",">當日壽星
身為小資族的雯雯，生日當天怎麼吃呢？
跟著雯雯一起來吃爆店家吧 > <
當日壽星，只花700初，就現賺2000元起
（（會花比較多錢，主要是花在吃到飽火鍋，不吃火鍋可以更省！
>>>往下滑可以看到 #壽星優惠 #生日優惠 #生日大餐
https://i.imgur.com/zLqfMOd.jpg
【 微兜 】
>當日壽星，內用贈小雲朵瓦帕乙份
> BAC榛果巧克力蛋糕$150＋10%，贈「鐵觀音珍奶雲朵瓦帕」(價值$280)
> 需加入會員line
https://i.imgur.com/qdN8iwQ.jpg
- -
【 蓋子普拉斯小餐館 】
>當日壽星，歲數＝威士忌烤肉醬炸雞塊數
> 墨西哥起司薄餅＿塔香菇菇三重奏$185，贈「？塊威士忌烤肉醬炸雞」(價值$165*2?)
https://i.imgur.com/2NI6ZLE.jpg
 - -
【 自己做烘焙 】
>   當日壽星，免費DIY做我的生日蛋糕4吋
>   DIY做我的生日蛋糕(4吋) $0   (價值$200?)
> 需加入會員line
https://i.imgur.com/mYR8orc.jpg
- -
【 雞蛋屋雞蛋糕 】
>    當日壽星，免費送鮮奶原味雞蛋糕乙份
> 免費贈「鮮奶原味雞蛋糕 5顆」(價值$60)
https://i.imgur.com/ULdaiyN.jpg
- -
【 聚北海道鍋物 】
>    當日壽星，單人套餐5折優惠
> 札幌起司牛奶鍋$55、美國板腱牛肉$448，結帳329 元(五折優惠，價值$224)
> 需加入會員App王品
https://i.imgur.com/NedIDe1.jpg
- -
【 一品花雕雞 】
>  當月壽星，贈$500現金抵用券
>  澳洲骨煲$520，結帳20元。使用$500現金抵用券 (價值$500)
(建議點 一品花雕雞鍋(小)$459再單點其他的)
> 需加入會員 App Ocard
https://i.imgur.com/YFi6l53.jpg
- -
【 Nara Thai Cuisine 】
> 當月壽星，贈一道菜(每年會更換)
> 泰國東北產香米$40+10%，贈「紅咖哩雞肉」(價值$300)
> 需加入會員App Ocard
https://i.imgur.com/WEOCaJg.jpg
- -
【 &  Tea】
> 當月壽星，贈任選飲品乙杯
> 免費飲料。金色光芒( L )(價值$85)
> 需加入會員App Ocard
https://i.imgur.com/NUA1xVh.jpg
上面分享的8間餐廳，一個人就能成行！
不用揪團喬時間&找人陪吃
#雯雯愛吃食記 #雯雯愛省錢 #雯雯愛分享
- - -
補個底下留言，大家有推薦的店
【 金色三麥】
> 當日壽星，贈6吋蛋糕（需提前3天預約）
>無低消，須加10%服務費，可以點「黑麥霜淇淋」$99+10%，即可送6吋蛋糕，吃不完可以
請店家幫您做外帶
> 雯雯覺得這顆蛋糕（價值$790）真的不太優...我很好奇真的有人原價吃它？！可能全
聯賣的蛋糕都贏過它....
https://i.imgur.com/PONEaBY.jpg
- -
【 肉多多】
>當月壽星，贈生日肉蛋糕乙份
>個人鍋最低價$299+10%，蔬食自助吧吃到飽
>這個肉蛋糕，僅有5片內的廉價肉，中間是有壓克力模型的。並非用肉片捲成超大蛋糕
https://i.imgur.com/D3X5JSP.jpg
https://i.imgur.com/voGYRRj.jpg
- -
【 薄多義】【 陽光皇后】
>當日壽星，贈幾歲幾隻雞翅（需4人同行，每人低消300，須加10%服務費，每店每日限15
組）
>雯雯覺得這只是它名氣+廣告很大而已，要我花$1320起跳才換20幾隻雞翅，超虧....
https://i.imgur.com/zQFkEeL.jpg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 39.9.229.36 (臺灣)
"
"ommmmmb","[情報] 全家APP 蘋果派酷冰沙優惠19元","Fri Nov 12 19:23:17 2021","592","45","https://i.imgur.com/WboOf5K.jpg
不曉得這口味好不好喝
這價格感覺可以嚐鮮
注意兌換優惠卷日期到11/17號
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 27.52.197.38 (臺灣)
"
"adam0716","Re: [討論] 蝦皮1111活動刷卡成功卻訂單不成立被取消","Fri Nov 12 09:43:31 2021","584","73","看來這種狀況並不是少數的個案，
我自己已經向行政院消費者保護委員會提出申訴了，
https://i.imgur.com/roozfb1.jpg
如果大家有時間，也可以一起提出申請。
https://appeal.cpc.ey.gov.tw/WWW/Default.aspx
※ 引述《adam0716 (½¾⅞)》之銘言：
: 今天凌晨有成功搶到88折券，進到刷卡畫面，輸入完簡訊認證碼之後，
: 畫面跳回訂單頁面卻還是停留在待付款，這個時間是00:01
: 期間一直刷卡系統不穩定，連進入付款畫面都不行，
: 好不容易又重新進入了刷卡認證頁面，又再刷卡成功了一次。
: 但是訂單頁面依然在待付款，這個時間是00:49，
: 因為使用的是蝦皮聯名卡，不放心進電去國泰世華信用卡客服中心，
: 也是有確認過00:01那次刷卡是有授權成功的。(有錄音)
: 既然有授權成功，每次再進入付款頁面，
: 又說之前有進過付款頁面了，為了避免重複付款，請等待蝦皮確認款項。
: 不過還是不放心，又在睡前再一次進入了付款頁面，再刷了一次這一次的時間是01:49。
: 結果早上起來說我未能按時付款，所以訂單不成立。
: 想知道有多少人是跟我一樣情況的？
--
Chaque chat parle en francais.          每隻貓都會說法文.
Vraiment!                               真的!
Si vous le demandez, ""Quand aimez-      如果你問他,
vous le mieux le soleil?""               ""你最喜歡什麼時候的陽光?""
"" Mi-aou^t "",                           "" Mi-aout "",( 八月中 )
il vous repondra.                       他會這麼回答你.
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 60.250.62.187 (臺灣)
"
"gartz2","[情報] 米家掃拖機器人","Thu Nov 11 21:31:08 2021","546","23","https://i.imgur.com/aW8EmKU.jpg
剛剛在收尋米家掃拖機器人發現pc 24h
5995 -1000（領券）* 0.95(line導購）= 4745
應該是非常划算
但這是預購，預計11/19-11/23出貨
不急的可以參考看看
順便再提醒一下 ，別忘了使用line購物紅包：滿1111回饋111P
https://i.imgur.com/i8HvRM6.jpg
--
※ 發信站: 批踢踢實業坊(ptt.cc), 來自: 36.237.224.72 (臺灣)
"
